year,month,day,hour,consumption
2013,10,8,19,19.12
2013,10,8,20,4.55
2013,10,8,21,5.74
2013,10,8,22,1.67
2013,10,8,23,5.11
2013,10,9,0,5.87
2013,10,9,1,1.22
2013,10,9,2,3.41
2013,10,9,3,4.42
2013,10,9,4,1.45
2013,10,9,5,2.12
2013,10,9,6,18.47
2013,10,9,7,15.53
2013,10,9,8,15.46
2013,10,9,9,19.26
2013,10,9,10,16.5
2013,10,9,11,18.54
2013,10,9,12,6.81
2013,10,9,13,7.5
2013,10,9,14,19.46
2013,10,9,15,15.23
2013,10,9,16,15.35
2013,10,9,17,17.49
2013,10,9,18,16.6
2013,10,9,19,17.49
2013,10,9,20,0.47
2013,10,9,21,5.28
2013,10,9,22,5.33
2013,10,9,23,0.73
2013,10,10,0,4.63
2013,10,10,1,4.67
2013,10,10,2,4.07
2013,10,10,3,3.85
2013,10,10,4,1.93
2013,10,10,5,0.43
2013,10,10,6,19.92
2013,10,10,7,18.58
2013,10,10,8,16.29
2013,10,10,9,16.64
2013,10,10,10,15.77
2013,10,10,11,15.81
2013,10,10,12,7.57
2013,10,10,13,6.35
2013,10,10,14,15.42
2013,10,10,15,17.52
2013,10,10,16,18.51
2013,10,10,17,18.83
2013,10,10,18,17.63
2013,10,10,19,18.55
2013,10,10,20,0.18
2013,10,10,21,0.15
2013,10,10,22,1.19
2013,10,10,23,5.71
2013,10,11,0,0.3
2013,10,11,1,2.34
2013,10,11,2,1.15
2013,10,11,3,4.17
2013,10,11,4,4.2
2013,10,11,5,2.09
2013,10,11,6,19.37
2013,10,11,7,16.2
2013,10,11,8,19.35
2013,10,11,9,15.71
2013,10,11,10,15.15
2013,10,11,11,18.14
2013,10,11,12,6.87
2013,10,11,13,7.09
2013,10,11,14,18.79
2013,10,11,15,15.07
2013,10,11,16,16.33
2013,10,11,17,19.12
2013,10,11,18,16.14
2013,10,11,19,15.85
2013,10,11,20,2.89
2013,10,11,21,5.9
2013,10,11,22,3.8
2013,10,11,23,2.91
2013,10,12,0,2.87
2013,10,12,1,3.05
2013,10,12,2,4.03
2013,10,12,3,2.89
2013,10,12,4,4.37
2013,10,12,5,2.19
2013,10,12,6,17.38
2013,10,12,7,18.91
2013,10,12,8,17.32
2013,10,12,9,19.48
2013,10,12,10,15.56
2013,10,12,11,17.86
2013,10,12,12,7.86
2013,10,12,13,6.73
2013,10,12,14,19.12
2013,10,12,15,19.02
2013,10,12,16,17.6
2013,10,12,17,18.72
2013,10,12,18,16.72
2013,10,12,19,16.5
2013,10,12,20,1.84
2013,10,12,21,3.44
2013,10,12,22,0.45
2013,10,12,23,5.58
2013,10,13,0,5.86
2013,10,13,1,3.8
2013,10,13,2,1.96
2013,10,13,3,2.52
2013,10,13,4,5.99
2013,10,13,5,1.66
2013,10,13,6,17.39
2013,10,13,7,18.08
2013,10,13,8,15.31
2013,10,13,9,19.09
2013,10,13,10,16.52
2013,10,13,11,16.74
2013,10,13,12,6.91
2013,10,13,13,7.67
2013,10,13,14,19.67
2013,10,13,15,19.32
2013,10,13,16,17.18
2013,10,13,17,16.49
2013,10,13,18,19.76
2013,10,13,19,19.71
2013,10,13,20,4.88
2013,10,13,21,5.91
2013,10,13,22,1.26
2013,10,13,23,1.5
2013,10,14,0,2.98
2013,10,14,1,0.52
2013,10,14,2,1.25
2013,10,14,3,0.93
2013,10,14,4,3.55
2013,10,14,5,1.74
2013,10,14,6,16.84
2013,10,14,7,16.08
2013,10,14,8,18.38
2013,10,14,9,19.38
2013,10,14,10,17.4
2013,10,14,11,16.46
2013,10,14,12,7.99
2013,10,14,13,7.72
2013,10,14,14,16.06
2013,10,14,15,18.57
2013,10,14,16,16.26
2013,10,14,17,15.58
2013,10,14,18,19.05
2013,10,14,19,17.75
2013,10,14,20,4.83
2013,10,14,21,0.16
2013,10,14,22,2.68
2013,10,14,23,3.16
2013,10,15,0,4.3
2013,10,15,1,3.02
2013,10,15,2,0.79
2013,10,15,3,3.84
2013,10,15,4,2.42
2013,10,15,5,5.34
2013,10,15,6,18.01
2013,10,15,7,15.81
2013,10,15,8,16.45
2013,10,15,9,19.28
2013,10,15,10,19.82
2013,10,15,11,16.99
2013,10,15,12,6.68
2013,10,15,13,6.11
2013,10,15,14,17.13
2013,10,15,15,16.57
2013,10,15,16,18.82
2013,10,15,17,15.17
2013,10,15,18,17.86
2013,10,15,19,19.81
2013,10,15,20,3.43
2013,10,15,21,1.0
2013,10,15,22,3.44
2013,10,15,23,2.57
2013,10,16,0,1.48
2013,10,16,1,3.9
2013,10,16,2,0.16
2013,10,16,3,5.65
2013,10,16,4,2.46
2013,10,16,5,4.24
2013,10,16,6,18.69
2013,10,16,7,18.27
2013,10,16,8,19.59
2013,10,16,9,19.53
2013,10,16,10,15.48
2013,10,16,11,18.12
2013,10,16,12,6.27
2013,10,16,13,6.71
2013,10,16,14,17.04
2013,10,16,15,15.42
2013,10,16,16,15.89
2013,10,16,17,18.86
2013,10,16,18,19.21
2013,10,16,19,16.51
2013,10,16,20,1.41
2013,10,16,21,2.87
2013,10,16,22,3.33
2013,10,16,23,1.55
2013,10,17,0,2.29
2013,10,17,1,3.71
2013,10,17,2,3.2
2013,10,17,3,5.56
2013,10,17,4,2.47
2013,10,17,5,0.2
2013,10,17,6,16.94
2013,10,17,7,18.65
2013,10,17,8,15.72
2013,10,17,9,18.7
2013,10,17,10,17.0
2013,10,17,11,16.08
2013,10,17,12,7.87
2013,10,17,13,7.65
2013,10,17,14,18.45
2013,10,17,15,17.92
2013,10,17,16,18.52
2013,10,17,17,19.7
2013,10,17,18,18.71
2013,10,17,19,17.74
2013,10,17,20,3.82
2013,10,17,21,4.15
2013,10,17,22,1.54
2013,10,17,23,1.43
2013,10,18,0,0.62
2013,10,18,1,5.24
2013,10,18,2,2.97
2013,10,18,3,5.63
2013,10,18,4,2.6
2013,10,18,5,2.58
2013,10,18,6,19.33
2013,10,18,7,17.56
2013,10,18,8,17.48
2013,10,18,9,19.28
2013,10,18,10,16.85
2013,10,18,11,19.46
2013,10,18,12,7.63
2013,10,18,13,6.19
2013,10,18,14,17.78
2013,10,18,15,15.58
2013,10,18,16,18.15
2013,10,18,17,16.29
2013,10,18,18,17.34
2013,10,18,19,17.04
2013,10,18,20,2.0
2013,10,18,21,4.11
2013,10,18,22,5.76
2013,10,18,23,1.1
2013,10,19,0,1.78
2013,10,19,1,1.65
2013,10,19,2,4.29
2013,10,19,3,2.42
2013,10,19,4,0.24
2013,10,19,5,4.39
2013,10,19,6,15.35
2013,10,19,7,17.82
2013,10,19,8,19.57
2013,10,19,9,19.29
2013,10,19,10,18.98
2013,10,19,11,19.36
2013,10,19,12,6.98
2013,10,19,13,6.83
2013,10,19,14,16.92
2013,10,19,15,19.9
2013,10,19,16,15.74
2013,10,19,17,19.64
2013,10,19,18,19.14
2013,10,19,19,18.2
2013,10,19,20,0.49
2013,10,19,21,3.22
2013,10,19,22,2.42
2013,10,19,23,1.02
2013,10,20,0,2.12
2013,10,20,1,1.84
2013,10,20,2,2.04
2013,10,20,3,1.25
2013,10,20,4,2.39
2013,10,20,5,0.55
2013,10,20,6,15.86
2013,10,20,7,15.9
2013,10,20,8,19.73
2013,10,20,9,18.41
2013,10,20,10,18.81
2013,10,20,11,18.21
2013,10,20,12,6.51
2013,10,20,13,6.14
2013,10,20,14,18.43
2013,10,20,15,18.68
2013,10,20,16,18.42
2013,10,20,17,16.39
2013,10,20,18,17.87
2013,10,20,19,18.04
2013,10,20,20,2.5
2013,10,20,21,5.07
2013,10,20,22,5.85
2013,10,20,23,1.78
2013,10,21,0,4.76
2013,10,21,1,2.11
2013,10,21,2,3.19
2013,10,21,3,0.35
2013,10,21,4,5.44
2013,10,21,5,4.57
2013,10,21,6,18.49
2013,10,21,7,18.76
2013,10,21,8,18.75
2013,10,21,9,18.06
2013,10,21,10,17.04
2013,10,21,11,15.71
2013,10,21,12,6.25
2013,10,21,13,7.73
2013,10,21,14,17.78
2013,10,21,15,17.4
2013,10,21,16,18.85
2013,10,21,17,15.58
2013,10,21,18,17.27
2013,10,21,19,16.48
2013,10,21,20,3.74
2013,10,21,21,2.5
2013,10,21,22,4.25
2013,10,21,23,5.55
2013,10,22,0,0.37
2013,10,22,1,3.12
2013,10,22,2,5.42
2013,10,22,3,4.79
2013,10,22,4,0.38
2013,10,22,5,1.95
2013,10,22,6,17.48
2013,10,22,7,17.36
2013,10,22,8,18.89
2013,10,22,9,19.84
2013,10,22,10,16.09
2013,10,22,11,19.22
2013,10,22,12,6.48
2013,10,22,13,7.48
2013,10,22,14,18.9
2013,10,22,15,18.91
2013,10,22,16,15.53
2013,10,22,17,19.87
2013,10,22,18,15.77
2013,10,22,19,19.52
2013,10,22,20,5.52
2013,10,22,21,5.9
2013,10,22,22,0.54
2013,10,22,23,4.18
2013,10,23,0,4.77
2013,10,23,1,5.13
2013,10,23,2,1.39
2013,10,23,3,1.96
2013,10,23,4,1.82
2013,10,23,5,4.66
2013,10,23,6,15.95
2013,10,23,7,17.85
2013,10,23,8,17.76
2013,10,23,9,15.16
2013,10,23,10,17.57
2013,10,23,11,16.58
2013,10,23,12,7.49
2013,10,23,13,6.15
2013,10,23,14,17.81
2013,10,23,15,17.0
2013,10,23,16,15.7
2013,10,23,17,18.03
2013,10,23,18,19.7
2013,10,23,19,17.13
2013,10,23,20,2.56
2013,10,23,21,2.11
2013,10,23,22,5.61
2013,10,23,23,0.79
2013,10,24,0,1.85
2013,10,24,1,3.59
2013,10,24,2,1.28
2013,10,24,3,1.78
2013,10,24,4,2.07
2013,10,24,5,1.05
2013,10,24,6,18.95
2013,10,24,7,16.56
2013,10,24,8,15.96
2013,10,24,9,18.89
2013,10,24,10,19.16
2013,10,24,11,17.94
2013,10,24,12,6.55
2013,10,24,13,6.95
2013,10,24,14,15.42
2013,10,24,15,19.12
2013,10,24,16,18.2
2013,10,24,17,15.51
2013,10,24,18,18.58
2013,10,24,19,16.75
2013,10,24,20,1.61
2013,10,24,21,4.01
2013,10,24,22,1.65
2013,10,24,23,0.33
2013,10,25,0,5.67
2013,10,25,1,3.65
2013,10,25,2,5.9
2013,10,25,3,5.54
2013,10,25,4,3.96
2013,10,25,5,5.51
2013,10,25,6,15.35
2013,10,25,7,18.32
2013,10,25,8,18.0
2013,10,25,9,19.5
2013,10,25,10,17.33
2013,10,25,11,17.91
2013,10,25,12,7.92
2013,10,25,13,6.21
2013,10,25,14,15.16
2013,10,25,15,19.92
2013,10,25,16,15.75
2013,10,25,17,15.23
2013,10,25,18,16.85
2013,10,25,19,19.04
2013,10,25,20,0.63
2013,10,25,21,1.28
2013,10,25,22,4.12
2013,10,25,23,3.35
2013,10,26,0,4.04
2013,10,26,1,1.28
2013,10,26,2,5.43
2013,10,26,3,4.82
2013,10,26,4,3.43
2013,10,26,5,2.14
2013,10,26,6,17.93
2013,10,26,7,17.75
2013,10,26,8,17.89
2013,10,26,9,18.39
2013,10,26,10,15.21
2013,10,26,11,15.34
2013,10,26,12,7.0
2013,10,26,13,7.87
2013,10,26,14,16.01
2013,10,26,15,15.83
2013,10,26,16,18.9
2013,10,26,17,18.1
2013,10,26,18,16.63
2013,10,26,19,17.41
2013,10,26,20,2.52
2013,10,26,21,5.12
2013,10,26,22,0.36
2013,10,26,23,1.36
2013,10,27,0,4.47
2013,10,27,1,0.96
2013,10,27,2,1.63
2013,10,27,3,5.33
2013,10,27,4,4.35
2013,10,27,5,5.3
2013,10,27,6,15.28
2013,10,27,7,19.21
2013,10,27,8,15.43
2013,10,27,9,17.24
2013,10,27,10,19.48
2013,10,27,11,15.97
2013,10,27,12,6.67
2013,10,27,13,6.81
2013,10,27,14,16.54
2013,10,27,15,17.14
2013,10,27,16,18.21
2013,10,27,17,18.29
2013,10,27,18,15.19
2013,10,27,19,15.02
2013,10,27,20,0.57
2013,10,27,21,5.36
2013,10,27,22,0.75
2013,10,27,23,3.74
2013,10,28,0,4.91
2013,10,28,1,5.94
2013,10,28,2,2.55
2013,10,28,3,2.59
2013,10,28,4,3.87
2013,10,28,5,4.19
2013,10,28,6,18.63
2013,10,28,7,15.29
2013,10,28,8,18.47
2013,10,28,9,15.11
2013,10,28,10,18.47
2013,10,28,11,15.65
2013,10,28,12,6.7
2013,10,28,13,7.81
2013,10,28,14,17.39
2013,10,28,15,17.72
2013,10,28,16,19.15
2013,10,28,17,19.73
2013,10,28,18,15.3
2013,10,28,19,18.38
2013,10,28,20,0.65
2013,10,28,21,1.41
2013,10,28,22,5.59
2013,10,28,23,3.34
2013,10,29,0,3.13
2013,10,29,1,1.61
2013,10,29,2,0.95
2013,10,29,3,1.74
2013,10,29,4,2.52
2013,10,29,5,5.95
2013,10,29,6,17.13
2013,10,29,7,17.71
2013,10,29,8,15.96
2013,10,29,9,15.07
2013,10,29,10,19.62
2013,10,29,11,15.6
2013,10,29,12,7.98
2013,10,29,13,6.8
2013,10,29,14,19.95
2013,10,29,15,18.09
2013,10,29,16,17.02
2013,10,29,17,18.1
2013,10,29,18,15.54
2013,10,29,19,15.75
2013,10,29,20,4.63
2013,10,29,21,1.07
2013,10,29,22,0.65
2013,10,29,23,5.33
2013,10,30,0,3.59
2013,10,30,1,2.73
2013,10,30,2,4.32
2013,10,30,3,4.06
2013,10,30,4,0.65
2013,10,30,5,5.39
2013,10,30,6,19.15
2013,10,30,7,15.51
2013,10,30,8,19.74
2013,10,30,9,19.04
2013,10,30,10,19.79
2013,10,30,11,16.96
2013,10,30,12,7.03
2013,10,30,13,7.27
2013,10,30,14,15.21
2013,10,30,15,15.25
2013,10,30,16,17.14
2013,10,30,17,15.61
2013,10,30,18,16.31
2013,10,30,19,15.89
2013,10,30,20,1.55
2013,10,30,21,5.78
2013,10,30,22,0.16
2013,10,30,23,5.07
2013,10,31,0,5.44
2013,10,31,1,4.93
2013,10,31,2,1.48
2013,10,31,3,2.34
2013,10,31,4,1.35
2013,10,31,5,3.01
2013,10,31,6,18.53
2013,10,31,7,17.25
2013,10,31,8,15.24
2013,10,31,9,18.0
2013,10,31,10,15.63
2013,10,31,11,19.76
2013,10,31,12,6.33
2013,10,31,13,6.3
2013,10,31,14,19.85
2013,10,31,15,18.73
2013,10,31,16,15.25
2013,10,31,17,16.49
2013,10,31,18,16.7
2013,10,31,19,19.38
2013,10,31,20,3.64
2013,10,31,21,0.54
2013,10,31,22,0.63
2013,10,31,23,4.82
2013,11,1,0,3.98
2013,11,1,1,0.74
2013,11,1,2,4.07
2013,11,1,3,3.94
2013,11,1,4,4.91
2013,11,1,5,0.35
2013,11,1,6,18.36
2013,11,1,7,16.84
2013,11,1,8,19.08
2013,11,1,9,17.57
2013,11,1,10,18.29
2013,11,1,11,19.5
2013,11,1,12,7.07
2013,11,1,13,7.52
2013,11,1,14,16.95
2013,11,1,15,17.98
2013,11,1,16,15.42
2013,11,1,17,19.04
2013,11,1,18,16.31
2013,11,1,19,19.25
2013,11,1,20,4.71
2013,11,1,21,0.18
2013,11,1,22,4.2
2013,11,1,23,3.31
2013,11,2,0,3.75
2013,11,2,1,4.17
2013,11,2,2,3.01
2013,11,2,3,5.68
2013,11,2,4,4.74
2013,11,2,5,1.38
2013,11,2,6,15.78
2013,11,2,7,19.28
2013,11,2,8,18.63
2013,11,2,9,16.47
2013,11,2,10,16.36
2013,11,2,11,16.43
2013,11,2,12,7.03
2013,11,2,13,6.63
2013,11,2,14,18.58
2013,11,2,15,15.99
2013,11,2,16,19.8
2013,11,2,17,15.77
2013,11,2,18,18.05
2013,11,2,19,18.1
2013,11,2,20,0.55
2013,11,2,21,5.62
2013,11,2,22,3.16
2013,11,2,23,3.93
2013,11,3,0,1.0
2013,11,3,1,3.96
2013,11,3,2,5.75
2013,11,3,3,1.93
2013,11,3,4,4.01
2013,11,3,5,1.22
2013,11,3,6,18.65
2013,11,3,7,18.92
2013,11,3,8,17.44
2013,11,3,9,19.86
2013,11,3,10,18.3
2013,11,3,11,16.29
2013,11,3,12,7.06
2013,11,3,13,6.36
2013,11,3,14,18.4
2013,11,3,15,19.02
2013,11,3,16,17.28
2013,11,3,17,15.94
2013,11,3,18,16.0
2013,11,3,19,18.46
2013,11,3,20,5.03
2013,11,3,21,0.65
2013,11,3,22,4.85
2013,11,3,23,4.26
2013,11,4,0,0.29
2013,11,4,1,0.69
2013,11,4,2,4.97
2013,11,4,3,0.97
2013,11,4,4,3.4
2013,11,4,5,4.17
2013,11,4,6,17.1
2013,11,4,7,18.98
2013,11,4,8,19.44
2013,11,4,9,17.9
2013,11,4,10,18.16
2013,11,4,11,16.67
2013,11,4,12,7.9
2013,11,4,13,7.11
2013,11,4,14,19.47
2013,11,4,15,16.33
2013,11,4,16,16.43
2013,11,4,17,17.92
2013,11,4,18,15.1
2013,11,4,19,17.99
2013,11,4,20,0.88
2013,11,4,21,0.68
2013,11,4,22,2.17
2013,11,4,23,5.68
2013,11,5,0,5.44
2013,11,5,1,5.62
2013,11,5,2,3.3
2013,11,5,3,3.78
2013,11,5,4,4.47
2013,11,5,5,1.63
2013,11,5,6,15.96
2013,11,5,7,15.23
2013,11,5,8,17.64
2013,11,5,9,17.0
2013,11,5,10,16.46
2013,11,5,11,19.49
2013,11,5,12,7.64
2013,11,5,13,6.88
2013,11,5,14,17.31
2013,11,5,15,19.86
2013,11,5,16,17.1
2013,11,5,17,19.33
2013,11,5,18,19.52
2013,11,5,19,15.8
2013,11,5,20,3.02
2013,11,5,21,5.63
2013,11,5,22,0.36
2013,11,5,23,4.39
2013,11,6,0,3.64
2013,11,6,1,5.69
2013,11,6,2,3.07
2013,11,6,3,4.76
2013,11,6,4,2.64
2013,11,6,5,1.28
2013,11,6,6,19.83
2013,11,6,7,17.5
2013,11,6,8,15.23
2013,11,6,9,15.69
2013,11,6,10,17.33
2013,11,6,11,16.03
2013,11,6,12,7.17
2013,11,6,13,6.43
2013,11,6,14,15.8
2013,11,6,15,18.5
2013,11,6,16,17.91
2013,11,6,17,17.72
2013,11,6,18,16.23
2013,11,6,19,15.24
2013,11,6,20,4.91
2013,11,6,21,5.51
2013,11,6,22,1.46
2013,11,6,23,0.92
2013,11,7,0,4.04
2013,11,7,1,4.76
2013,11,7,2,5.23
2013,11,7,3,0.3
2013,11,7,4,4.98
2013,11,7,5,2.26
2013,11,7,6,17.36
2013,11,7,7,19.89
2013,11,7,8,17.43
2013,11,7,9,16.56
2013,11,7,10,15.78
2013,11,7,11,18.36
2013,11,7,12,6.93
2013,11,7,13,7.13
2013,11,7,14,19.95
2013,11,7,15,15.72
2013,11,7,16,17.05
2013,11,7,17,19.84
2013,11,7,18,18.53
2013,11,7,19,18.4
2013,11,7,20,5.85
2013,11,7,21,1.12
2013,11,7,22,2.72
2013,11,7,23,2.18
2013,11,8,0,0.3
2013,11,8,1,3.72
2013,11,8,2,3.56
2013,11,8,3,3.6
2013,11,8,4,0.25
2013,11,8,5,0.89
2013,11,8,6,16.12
2013,11,8,7,18.58
2013,11,8,8,19.81
2013,11,8,9,19.18
2013,11,8,10,17.06
2013,11,8,11,18.82
2013,11,8,12,7.99
2013,11,8,13,6.49
2013,11,8,14,19.11
2013,11,8,15,16.64
2013,11,8,16,17.97
2013,11,8,17,15.12
2013,11,8,18,15.77
2013,11,8,19,15.42
2013,11,8,20,3.91
2013,11,8,21,3.1
2013,11,8,22,3.55
2013,11,8,23,4.38
2013,11,9,0,2.33
2013,11,9,1,0.89
2013,11,9,2,1.42
2013,11,9,3,3.48
2013,11,9,4,4.32
2013,11,9,5,0.85
2013,11,9,6,15.01
2013,11,9,7,18.34
2013,11,9,8,18.68
2013,11,9,9,16.82
2013,11,9,10,17.44
2013,11,9,11,19.53
2013,11,9,12,7.89
2013,11,9,13,7.89
2013,11,9,14,19.91
2013,11,9,15,17.2
2013,11,9,16,18.58
2013,11,9,17,15.67
2013,11,9,18,18.03
2013,11,9,19,18.11
2013,11,9,20,1.92
2013,11,9,21,5.81
2013,11,9,22,5.78
2013,11,9,23,1.97
2013,11,10,0,3.57
2013,11,10,1,3.12
2013,11,10,2,4.12
2013,11,10,3,2.18
2013,11,10,4,5.31
2013,11,10,5,1.4
2013,11,10,6,15.63
2013,11,10,7,17.79
2013,11,10,8,19.45
2013,11,10,9,19.74
2013,11,10,10,17.04
2013,11,10,11,17.78
2013,11,10,12,6.85
2013,11,10,13,7.14
2013,11,10,14,17.41
2013,11,10,15,15.24
2013,11,10,16,15.61
2013,11,10,17,15.9
2013,11,10,18,18.09
2013,11,10,19,19.74
2013,11,10,20,5.2
2013,11,10,21,2.48
2013,11,10,22,3.9
2013,11,10,23,3.49
2013,11,11,0,5.58
2013,11,11,1,0.53
2013,11,11,2,5.92
2013,11,11,3,0.79
2013,11,11,4,0.78
2013,11,11,5,4.41
2013,11,11,6,16.54
2013,11,11,7,18.33
2013,11,11,8,15.01
2013,11,11,9,15.47
2013,11,11,10,17.91
2013,11,11,11,15.15
2013,11,11,12,7.86
2013,11,11,13,6.57
2013,11,11,14,16.75
2013,11,11,15,17.58
2013,11,11,16,17.66
2013,11,11,17,15.05
2013,11,11,18,17.89
2013,11,11,19,19.76
2013,11,11,20,4.31
2013,11,11,21,5.41
2013,11,11,22,5.9
2013,11,11,23,2.97
2013,11,12,0,4.89
2013,11,12,1,1.55
2013,11,12,2,5.48
2013,11,12,3,1.56
2013,11,12,4,5.79
2013,11,12,5,2.58
2013,11,12,6,17.96
2013,11,12,7,15.59
2013,11,12,8,17.07
2013,11,12,9,18.72
2013,11,12,10,15.26
2013,11,12,11,18.45
2013,11,12,12,7.89
2013,11,12,13,6.22
2013,11,12,14,15.28
2013,11,12,15,16.83
2013,11,12,16,15.04
2013,11,12,17,17.07
2013,11,12,18,16.03
2013,11,12,19,19.02
2013,11,12,20,3.64
2013,11,12,21,1.98
2013,11,12,22,2.84
2013,11,12,23,2.29
2013,11,13,0,2.16
2013,11,13,1,3.57
2013,11,13,2,3.38
2013,11,13,3,5.58
2013,11,13,4,2.14
2013,11,13,5,4.42
2013,11,13,6,15.62
2013,11,13,7,17.01
2013,11,13,8,17.05
2013,11,13,9,15.68
2013,11,13,10,19.6
2013,11,13,11,17.64
2013,11,13,12,7.17
2013,11,13,13,6.97
2013,11,13,14,16.28
2013,11,13,15,19.22
2013,11,13,16,18.56
2013,11,13,17,15.02
2013,11,13,18,17.65
2013,11,13,19,19.53
2013,11,13,20,1.0
2013,11,13,21,2.97
2013,11,13,22,0.84
2013,11,13,23,3.5
2013,11,14,0,0.8
2013,11,14,1,4.72
2013,11,14,2,1.35
2013,11,14,3,3.48
2013,11,14,4,4.71
2013,11,14,5,0.68
2013,11,14,6,17.63
2013,11,14,7,16.34
2013,11,14,8,16.24
2013,11,14,9,19.57
2013,11,14,10,15.8
2013,11,14,11,17.53
2013,11,14,12,6.54
2013,11,14,13,6.11
2013,11,14,14,15.66
2013,11,14,15,17.23
2013,11,14,16,17.86
2013,11,14,17,17.15
2013,11,14,18,18.68
2013,11,14,19,16.14
2013,11,14,20,1.59
2013,11,14,21,0.37
2013,11,14,22,3.68
2013,11,14,23,4.46
2013,11,15,0,1.99
2013,11,15,1,5.68
2013,11,15,2,1.04
2013,11,15,3,1.66
2013,11,15,4,0.11
2013,11,15,5,0.53
2013,11,15,6,15.35
2013,11,15,7,18.51
2013,11,15,8,19.41
2013,11,15,9,17.92
2013,11,15,10,18.39
2013,11,15,11,15.95
2013,11,15,12,6.71
2013,11,15,13,6.67
2013,11,15,14,16.18
2013,11,15,15,17.8
2013,11,15,16,17.46
2013,11,15,17,18.9
2013,11,15,18,17.03
2013,11,15,19,15.41
2013,11,15,20,5.14
2013,11,15,21,3.71
2013,11,15,22,5.55
2013,11,15,23,0.19
2013,11,16,0,4.62
2013,11,16,1,1.63
2013,11,16,2,0.85
2013,11,16,3,1.71
2013,11,16,4,5.36
2013,11,16,5,0.86
2013,11,16,6,17.82
2013,11,16,7,18.57
2013,11,16,8,18.76
2013,11,16,9,16.23
2013,11,16,10,18.27
2013,11,16,11,15.3
2013,11,16,12,7.17
2013,11,16,13,6.08
2013,11,16,14,15.54
2013,11,16,15,15.74
2013,11,16,16,17.77
2013,11,16,17,18.44
2013,11,16,18,15.01
2013,11,16,19,19.6
2013,11,16,20,4.41
2013,11,16,21,5.76
2013,11,16,22,1.83
2013,11,16,23,4.12
2013,11,17,0,4.85
2013,11,17,1,0.4
2013,11,17,2,4.54
2013,11,17,3,5.43
2013,11,17,4,0.61
2013,11,17,5,1.0
2013,11,17,6,16.57
2013,11,17,7,17.27
2013,11,17,8,15.66
2013,11,17,9,17.76
2013,11,17,10,17.8
2013,11,17,11,18.01
2013,11,17,12,6.25
2013,11,17,13,7.91
2013,11,17,14,16.06
2013,11,17,15,17.88
2013,11,17,16,17.22
2013,11,17,17,15.22
2013,11,17,18,17.53
2013,11,17,19,18.55
2013,11,17,20,1.42
2013,11,17,21,0.68
2013,11,17,22,4.4
2013,11,17,23,1.22
2013,11,18,0,4.41
2013,11,18,1,4.22
2013,11,18,2,3.92
2013,11,18,3,2.52
2013,11,18,4,2.98
2013,11,18,5,2.16
2013,11,18,6,16.75
2013,11,18,7,18.59
2013,11,18,8,18.27
2013,11,18,9,18.69
2013,11,18,10,16.54
2013,11,18,11,19.5
2013,11,18,12,7.49
2013,11,18,13,7.75
2013,11,18,14,17.43
2013,11,18,15,16.82
2013,11,18,16,16.42
2013,11,18,17,18.16
2013,11,18,18,17.96
2013,11,18,19,17.47
2013,11,18,20,1.23
2013,11,18,21,3.36
2013,11,18,22,0.13
2013,11,18,23,2.68
2013,11,19,0,4.7
2013,11,19,1,0.26
2013,11,19,2,4.8
2013,11,19,3,5.26
2013,11,19,4,3.27
2013,11,19,5,4.62
2013,11,19,6,19.55
2013,11,19,7,16.9
2013,11,19,8,18.59
2013,11,19,9,16.81
2013,11,19,10,17.09
2013,11,19,11,16.84
2013,11,19,12,7.68
2013,11,19,13,6.2
2013,11,19,14,17.48
2013,11,19,15,19.93
2013,11,19,16,16.69
2013,11,19,17,18.84
2013,11,19,18,16.47
2013,11,19,19,17.49
2013,11,19,20,5.04
2013,11,19,21,0.41
2013,11,19,22,1.22
2013,11,19,23,3.96
2013,11,20,0,5.41
2013,11,20,1,0.73
2013,11,20,2,5.68
2013,11,20,3,1.63
2013,11,20,4,1.38
2013,11,20,5,5.85
2013,11,20,6,16.09
2013,11,20,7,15.65
2013,11,20,8,16.43
2013,11,20,9,17.41
2013,11,20,10,18.86
2013,11,20,11,19.94
2013,11,20,12,7.5
2013,11,20,13,6.1
2013,11,20,14,18.79
2013,11,20,15,16.84
2013,11,20,16,15.48
2013,11,20,17,15.61
2013,11,20,18,16.27
2013,11,20,19,15.28
2013,11,20,20,0.18
2013,11,20,21,5.77
2013,11,20,22,3.78
2013,11,20,23,5.42
2013,11,21,0,0.62
2013,11,21,1,1.65
2013,11,21,2,2.65
2013,11,21,3,0.71
2013,11,21,4,5.27
2013,11,21,5,2.45
2013,11,21,6,19.01
2013,11,21,7,15.34
2013,11,21,8,16.67
2013,11,21,9,16.6
2013,11,21,10,15.52
2013,11,21,11,16.31
2013,11,21,12,7.2
2013,11,21,13,6.75
2013,11,21,14,16.54
2013,11,21,15,19.92
2013,11,21,16,19.81
2013,11,21,17,16.29
2013,11,21,18,18.59
2013,11,21,19,18.33
2013,11,21,20,3.62
2013,11,21,21,4.13
2013,11,21,22,0.14
2013,11,21,23,1.73
2013,11,22,0,3.48
2013,11,22,1,2.41
2013,11,22,2,1.76
2013,11,22,3,2.69
2013,11,22,4,2.56
2013,11,22,5,5.12
2013,11,22,6,17.8
2013,11,22,7,16.33
2013,11,22,8,17.29
2013,11,22,9,16.42
2013,11,22,10,15.26
2013,11,22,11,17.26
2013,11,22,12,7.48
2013,11,22,13,6.16
